Guimaraes	Lahijan	1202032	0.021395	0.067747
Guimaraes	Lisbon	1844039	0.009736	0.031169
Guimaraes	London	2367456	0.018295	0.049180
Guimaraes	MexicoCity	1451016	0.025226	0.044981
Guimaraes	Monterrey	1636599	0.017393	0.066748
Guimaraes	Nairobi	1605011	0.014295	0.085788
Guimaraes	Nowshahr	1566534	0.050239	0.077445
Guimaraes	Perth	2475575	0.014235	0.068179
Guimaraes	PigeonIsland	2352110	0.009705	0.126878
Guimaraes	Prague	2003545	0.016655	0.040387
Guimaraes	SaltLakeCity	1725649	0.017258	0.043249
Guimaraes	Salvador	1682611	0.019655	0.056340
Guimaraes	SanCristobalDeLasCasas	1497982	0.018670	0.075427
Guimaraes	Santiago	1850138	0.021651	0.069014
Guimaraes	Sardinia	2320815	0.011786	0.056029
Guimaraes	Tatui	1404951	0.012668	0.080938
Guimaraes	Tehran	1887173	0.014359	0.042358
Guimaraes	TelAviv	1713100	0.017902	0.056075
Guimaraes	TelAvivColony	1824469	0.034495	0.218433
Guimaraes	TlaxcalaDeXicohtencatl	1637209	0.033953	0.060785
Guimaraes	Torshavn	2481871	0.013657	0.099256
Guimaraes	Trincomalee	2402750	0.011370	0.114038
Guimaraes	Vernelle	1691980	0.015231	0.047318
Guimaraes	WadiHidan	2339523	0.016889	0.062245
Guimaraes	Cpalumbus	1771529	0.122396	0.776996
Isfahan	Johannesburg	1021891	0.034380	0.096453
Isfahan	Lahijan	1138104	0.022706	0.086639
Isfahan	Lisbon	1187507	0.019398	0.106783
Isfahan	London	1116832	0.028008	0.122891
Isfahan	MexicoCity	925724	0.024144	0.109636
Isfahan	Monterrey	1161520	0.040157	0.133671
Isfahan	Nairobi	813638	0.031351	0.113910
Isfahan	Nowshahr	1227125	0.018051	0.049792
Isfahan	Perth	1262277	0.023406	0.139957
Isfahan	PigeonIsland	1088110	0.027026	0.204739
Isfahan	Prague	1066782	0.030016	0.112139
Isfahan	SaltLakeCity	1181928	0.026087	0.102462
Isfahan	Salvador	1182498	0.022026	0.132739
Isfahan	SanCristobalDeLasCasas	1190438	0.036036	0.142975
Isfahan	Santiago	1059348	0.026465	0.138955
Isfahan	Sardinia	1051706	0.026662	0.149586
Isfahan	Tatui	926641	0.031079	0.151798
Isfahan	Tehran	1019080	0.026838	0.090165
Isfahan	TelAviv	661485	0.029763	0.112446
Isfahan	TelAvivColony	1130530	0.010733	0.320393
Isfahan	TlaxcalaDeXicohtencatl	1213680	0.023963	0.128600
Isfahan	Torshavn	1217046	0.026914	0.197704
Isfahan	Trincomalee	1136144	0.026923	0.186560
Isfahan	Vernelle	1203212	0.019331	0.135673
Isfahan	WadiHidan	1166749	0.036035	0.135888
Isfahan	Cpalumbus	969097	0.068700	0.825095
Johannesburg	Lahijan	992559	0.023803	0.083331
Johannesburg	Lisbon	1570776	0.013573	0.058429
Johannesburg	London	2104321	0.016825	0.045523
Johannesburg	MexicoCity	1370596	0.034277	0.053861
Johannesburg	Monterrey	1442258	0.016607	0.081382
Johannesburg	Nairobi	1612866	0.012700	0.089120
Johannesburg	Nowshahr	1360993	0.058178	0.074878
Johannesburg	Perth	2161057	0.019068	0.066822
Johannesburg	PigeonIsland	2110899	0.004666	0.165517
Johannesburg	Prague	1946770	0.015251	0.052896
Johannesburg	SaltLakeCity	1528575	0.018585	0.039605
Johannesburg	Salvador	1442332	0.022133	0.068496
Johannesburg	SanCristobalDeLasCasas	1298594	0.019029	0.090038
Johannesburg	Santiago	1662519	0.025796	0.086118
Johannesburg	Sardinia	2077348	0.012836	0.100876
Johannesburg	Tatui	1329590	0.013860	0.102530
Johannesburg	Tehran	1797918	0.014947	0.069287
Johannesburg	TelAviv	1610962	0.011888	0.070646
Johannesburg	TelAvivColony	1630978	0.050529	0.243173
Johannesburg	TlaxcalaDeXicohtencatl	1426870	0.038839	0.072683
Johannesburg	Torshavn	2179637	0.013301	0.140193
Johannesburg	Trincomalee	2147087	0.008915	0.150914
Johannesburg	Vernelle	1422503	0.019143	0.085299
Johannesburg	WadiHidan	2025257	0.013461	0.094965
Johannesburg	Cpalumbus	1588082	0.140360	0.795396
Lahijan	Lisbon	1147747	0.017367	0.073257
Lahijan	London	1085092	0.020253	0.097183
Lahijan	MexicoCity	899179	0.021195	0.087323
Lahijan	Monterrey	1146111	0.023752	0.106185
Lahijan	Nairobi	789403	0.022112	0.100666
Lahijan	Nowshahr	1203572	0.009102	0.069869
Lahijan	Perth	1216694	0.016140	0.116299
Lahijan	PigeonIsland	1059333	0.016633	0.149521
Lahijan	Prague	1041046	0.021107	0.084944
Lahijan	SaltLakeCity	1134505	0.019995	0.083376
Lahijan	Salvador	1135574	0.019544	0.105145
Lahijan	SanCristobalDeLasCasas	1167343	0.021775	0.115472
Lahijan	Santiago	1045947	0.014184	0.108090
Lahijan	Sardinia	1026072	0.017165	0.092960
Lahijan	Tatui	899137	0.022089	0.122197
Lahijan	Tehran	990558	0.019594	0.053497
Lahijan	TelAviv	639566	0.021596	0.084550
Lahijan	TelAvivColony	1116673	0.001678	0.256959
Lahijan	TlaxcalaDeXicohtencatl	1189410	0.014818	0.098819
Lahijan	Torshavn	1185112	0.017918	0.141655
Lahijan	Trincomalee	1106857	0.017357	0.132599
Lahijan	Vernelle	1161978	0.017784	0.087278
Lahijan	WadiHidan	1138954	0.024084	0.088157
Lahijan	Cpalumbus	932329	0.075938	0.805080
Lisbon	London	1726146	0.009128	0.060462
Lisbon	MexicoCity	1244067	0.020324	0.051885
Lisbon	Monterrey	1473038	0.010247	0.070746
Lisbon	Nairobi	1267479	0.013431	0.087339
